transaction_id,transaction_date,customer_id,card_id,region,card_type,channel,merchant_category,transaction_amount_ngn,status,is_successful,transaction_month
TXN301861,2026-01-25,CUST10421,CARD20286,Lagos,Gold,POS,Fuel,9642.04,Successful,1,2026-01
TXN301862,2026-02-14,CUST10074,CARD20534,Ibadan,Gold,Online,Utilities,11177.51,Successful,1,2026-02
TXN301863,2026-05-02,CUST10036,CARD20459,Lagos,Classic,Online,Fuel,7105.21,Successful,1,2026-05
TXN301864,2026-05-27,CUST10101,CARD20212,Lagos,Classic,POS,Travel,4556.46,Successful,1,2026-05
TXN301865,2026-02-24,CUST10156,CARD20126,Kano,Classic,POS,Fuel,8123.48,Successful,1,2026-02
TXN301866,2026-04-10,CUST10426,CARD20413,Port Harcourt,Classic,POS,Travel,7247.49,Successful,1,2026-04
TXN301867,2026-06-22,CUST10255,CARD20499,Abuja,Gold,Online,Utilities,10438.09,Successful,1,2026-06
TXN301868,2026-05-16,CUST10171,CARD20425,Lagos,Classic,Online,Travel,6561.55,Successful,1,2026-05
TXN301869,2026-04-29,CUST10216,CARD20554,Lagos,Classic,Online,Entertainment,3122.48,Declined,0,2026-04
TXN301870,2026-02-22,CUST10170,CARD20543,Kano,Gold,Online,Entertainment,7078.33,Successful,1,2026-02
TXN301871,2026-02-01,CUST10252,CARD20158,Lagos,Classic,Online,Dining,10523.25,Successful,1,2026-02
TXN301872,2026-02-20,CUST10360,CARD20112,Lagos,Platinum,Online,Groceries,9396.65,Successful,1,2026-02
TXN301873,2026-02-13,CUST10322,CARD20402,Abuja,Classic,POS,Utilities,7414.99,Successful,1,2026-02
TXN301874,2026-03-23,CUST10055,CARD20122,Abuja,Platinum,Online,Travel,5490.14,Successful,1,2026-03
TXN301875,2026-05-26,CUST10432,CARD20273,Abuja,Classic,ATM,Retail,5267.58,Successful,1,2026-05
TXN301876,2026-05-30,CUST10091,CARD20294,Lagos,Classic,Online,Utilities,5723.67,Successful,1,2026-05
TXN301877,2026-02-06,CUST10278,CARD20398,Lagos,Classic,Online,Retail,19166.67,Successful,1,2026-02
TXN301878,2026-04-06,CUST10101,CARD20471,Lagos,Classic,POS,Groceries,3796.06,Successful,1,2026-04
TXN301879,2026-02-25,CUST10155,CARD20207,Kano,Classic,ATM,Travel,8714.92,Successful,1,2026-02
TXN301880,2026-04-15,CUST10377,CARD20110,Lagos,Classic,POS,Utilities,2961.95,Successful,1,2026-04
TXN301881,2026-02-28,CUST10349,CARD20440,Port Harcourt,Gold,POS,Utilities,14939.83,Successful,1,2026-02
TXN301882,2026-05-11,CUST10364,CARD20278,Port Harcourt,Classic,POS,Groceries,5276.9,Successful,1,2026-05
TXN301883,2026-06-05,CUST10141,CARD20568,Ibadan,Gold,ATM,Dining,4186.04,Successful,1,2026-06
TXN301884,2026-02-04,CUST10173,CARD20569,Ibadan,Classic,Online,Retail,9627.31,Successful,1,2026-02
TXN301885,2026-04-03,CUST10010,CARD20482,Lagos,Platinum,ATM,Utilities,1131.62,Successful,1,2026-04
TXN301886,2026-04-07,CUST10228,CARD20114,Lagos,Classic,Online,Fuel,2865.27,Successful,1,2026-04
TXN301887,2026-05-15,CUST10265,CARD20477,Abuja,Classic,POS,Retail,10815.41,Successful,1,2026-05
TXN301888,2026-03-17,CUST10438,CARD20321,Lagos,Classic,ATM,Travel,18245.7,Successful,1,2026-03
TXN301889,2026-02-18,CUST10248,CARD20179,Port Harcourt,Classic,ATM,Groceries,11623.1,Successful,1,2026-02
TXN301890,2026-04-04,CUST10247,CARD20219,Port Harcourt,Classic,Online,Retail,9059.29,Successful,1,2026-04
TXN301891,2026-06-08,CUST10155,CARD20528,Ibadan,Classic,POS,Fuel,55731.86,Successful,1,2026-06
TXN301892,2026-01-24,CUST10034,CARD20492,Lagos,Gold,Online,Entertainment,12005.5,Successful,1,2026-01
TXN301893,2026-05-28,CUST10129,CARD20061,Kano,Platinum,ATM,Fuel,3513.58,Successful,1,2026-05
TXN301894,2026-02-06,CUST10160,CARD20054,Lagos,Classic,Online,Groceries,18393.07,Successful,1,2026-02
TXN301895,2026-01-04,CUST10089,CARD20538,Abuja,Platinum,Online,Groceries,4852.13,Successful,1,2026-01
TXN301896,2026-04-18,CUST10093,CARD20065,Abuja,Platinum,ATM,Entertainment,4598.15,Successful,1,2026-04
TXN301897,2026-05-06,CUST10327,CARD20586,Port Harcourt,Platinum,ATM,Retail,2684.51,Successful,1,2026-05
TXN301898,2026-01-20,CUST10241,CARD20171,Abuja,Classic,Online,Travel,5830.56,Successful,1,2026-01
TXN301899,2026-06-01,CUST10323,CARD20273,Kano,Classic,Online,Dining,3030.26,Declined,0,2026-06
TXN301900,2026-02-19,CUST10404,CARD20535,Kano,Classic,POS,Fuel,12656.67,Successful,1,2026-02
TXN301901,2026-06-26,CUST10117,CARD20391,Ibadan,Gold,Online,Groceries,7329.54,Successful,1,2026-06
TXN301902,2026-06-28,CUST10094,CARD20327,Lagos,Classic,Online,Dining,2727.76,Successful,1,2026-06
TXN301903,2026-04-06,CUST10163,CARD20108,Ibadan,Classic,Online,Dining,7594.39,Successful,1,2026-04
TXN301904,2026-04-15,CUST10099,CARD20162,Ibadan,Classic,Online,Dining,17944.97,Declined,0,2026-04
TXN301905,2026-06-13,CUST10113,CARD20452,Lagos,Classic,POS,Travel,29667.55,Successful,1,2026-06
TXN301906,2026-04-27,CUST10359,CARD20206,Lagos,Gold,POS,Groceries,1935.86,Reversed,0,2026-04
TXN301907,2026-04-08,CUST10091,CARD20590,Lagos,Classic,Online,Fuel,4347.36,Successful,1,2026-04
TXN301908,2026-03-07,CUST10346,CARD20016,Lagos,Gold,Online,Groceries,2888.58,Successful,1,2026-03
TXN301909,2026-03-20,CUST10206,CARD20327,Abuja,Gold,POS,Retail,10751.93,Successful,1,2026-03
TXN301910,2026-06-11,CUST10017,CARD20002,Kano,Classic,POS,Fuel,2625.09,Successful,1,2026-06
TXN301911,2026-06-13,CUST10274,CARD20010,Abuja,Classic,POS,Groceries,18908.9,Successful,1,2026-06
TXN301912,2026-01-06,CUST10173,CARD20434,Abuja,Gold,POS,Fuel,21225.41,Successful,1,2026-01
TXN301913,2026-02-08,CUST10116,CARD20125,Kano,Classic,POS,Retail,15591.72,Successful,1,2026-02
TXN301914,2026-06-19,CUST10349,CARD20081,Lagos,Classic,POS,Utilities,4564.98,Successful,1,2026-06
TXN301915,2026-04-25,CUST10181,CARD20485,Ibadan,Classic,POS,Fuel,4800.83,Successful,1,2026-04
TXN301916,2026-05-05,CUST10091,CARD20150,Abuja,Gold,POS,Utilities,5623.35,Declined,0,2026-05
TXN301917,2026-01-12,CUST10082,CARD20340,Abuja,Gold,POS,Dining,19615.2,Successful,1,2026-01
TXN301918,2026-05-11,CUST10324,CARD20129,Lagos,Classic,Online,Entertainment,2083.02,Successful,1,2026-05
TXN301919,2026-01-18,CUST10449,CARD20438,Abuja,Classic,POS,Travel,11035.79,Successful,1,2026-01
TXN301920,2026-02-09,CUST10114,CARD20501,Lagos,Classic,POS,Retail,3840.05,Successful,1,2026-02
TXN301921,2026-01-21,CUST10257,CARD20058,Port Harcourt,Gold,POS,Fuel,5793.33,Successful,1,2026-01
TXN301922,2026-05-23,CUST10058,CARD20198,Lagos,Classic,POS,Retail,14602.01,Successful,1,2026-05
TXN301923,2026-04-09,CUST10154,CARD20211,Ibadan,Gold,POS,Dining,2410.63,Successful,1,2026-04
TXN301924,2026-01-26,CUST10365,CARD20045,Lagos,Classic,POS,Utilities,6488.64,Successful,1,2026-01
TXN301925,2026-01-08,CUST10404,CARD20097,Lagos,Gold,Online,Travel,7309.5,Successful,1,2026-01
TXN301926,2026-04-10,CUST10116,CARD20279,Port Harcourt,Classic,Online,Retail,7864.28,Successful,1,2026-04
TXN301927,2026-03-28,CUST10343,CARD20535,Lagos,Gold,Online,Utilities,7461.08,Successful,1,2026-03
TXN301928,2026-02-11,CUST10266,CARD20410,Port Harcourt,Classic,Online,Dining,12648.91,Successful,1,2026-02
TXN301929,2026-06-21,CUST10315,CARD20461,Kano,Gold,POS,Dining,5644.34,Successful,1,2026-06
TXN301930,2026-01-14,CUST10203,CARD20391,Port Harcourt,Classic,ATM,Dining,10854.05,Successful,1,2026-01
TXN301931,2026-03-19,CUST10041,CARD20044,Lagos,Classic,POS,Entertainment,10549.89,Successful,1,2026-03
TXN301932,2026-01-02,CUST10105,CARD20027,Abuja,Classic,Online,Utilities,10186.87,Successful,1,2026-01
TXN301933,2026-04-29,CUST10389,CARD20097,Port Harcourt,Gold,POS,Fuel,12360.62,Successful,1,2026-04
TXN301934,2026-02-06,CUST10378,CARD20548,Ibadan,Gold,Online,Groceries,10154.42,Successful,1,2026-02
TXN301935,2026-03-10,CUST10193,CARD20567,Lagos,Classic,Online,Retail,7542.14,Successful,1,2026-03
TXN301936,2026-06-15,CUST10401,CARD20219,Abuja,Gold,POS,Entertainment,2936.11,Successful,1,2026-06
TXN301937,2026-02-10,CUST10278,CARD20185,Abuja,Gold,Online,Groceries,23998.57,Successful,1,2026-02
TXN301938,2026-03-03,CUST10354,CARD20069,Lagos,Platinum,POS,Dining,31435.73,Successful,1,2026-03
TXN301939,2026-03-01,CUST10237,CARD20130,Lagos,Gold,Online,Groceries,6078.26,Successful,1,2026-03
TXN301940,2026-05-05,CUST10425,CARD20567,Abuja,Gold,Online,Utilities,11674.08,Successful,1,2026-05
TXN301941,2026-04-21,CUST10221,CARD20599,Ibadan,Classic,POS,Dining,5228.66,Successful,1,2026-04
TXN301942,2026-01-14,CUST10068,CARD20334,Kano,Gold,POS,Entertainment,4554.29,Declined,0,2026-01
TXN301943,2026-03-25,CUST10197,CARD20154,Port Harcourt,Gold,POS,Dining,8469.72,Successful,1,2026-03
TXN301944,2026-05-10,CUST10256,CARD20547,Lagos,Platinum,Online,Travel,76570.31,Successful,1,2026-05
TXN301945,2026-03-11,CUST10139,CARD20079,Lagos,Classic,POS,Travel,29035.59,Successful,1,2026-03
TXN301946,2026-05-25,CUST10312,CARD20579,Kano,Classic,Online,Entertainment,25756.1,Successful,1,2026-05
TXN301947,2026-05-03,CUST10435,CARD20413,Kano,Classic,ATM,Utilities,12271.29,Successful,1,2026-05
TXN301948,2026-03-30,CUST10149,CARD20546,Kano,Gold,POS,Utilities,3889.28,Successful,1,2026-03
TXN301949,2026-01-28,CUST10099,CARD20169,Ibadan,Platinum,ATM,Groceries,18572.78,Successful,1,2026-01
TXN301950,2026-03-07,CUST10076,CARD20583,Lagos,Classic,Online,Entertainment,834.0,Successful,1,2026-03
TXN301951,2026-06-12,CUST10282,CARD20515,Ibadan,Gold,POS,Retail,11077.81,Successful,1,2026-06
TXN301952,2026-01-05,CUST10371,CARD20314,Lagos,Gold,POS,Entertainment,19502.59,Successful,1,2026-01
TXN301953,2026-06-17,CUST10403,CARD20032,Lagos,Gold,Online,Groceries,9147.06,Successful,1,2026-06
TXN301954,2026-06-13,CUST10109,CARD20287,Port Harcourt,Classic,POS,Utilities,30561.55,Successful,1,2026-06
TXN301955,2026-02-14,CUST10188,CARD20594,Lagos,Gold,POS,Retail,2589.68,Successful,1,2026-02
TXN301956,2026-05-31,CUST10199,CARD20043,Lagos,Classic,POS,Entertainment,29160.1,Successful,1,2026-05
TXN301957,2026-02-16,CUST10303,CARD20001,Abuja,Gold,Online,Groceries,7142.59,Successful,1,2026-02
TXN301958,2026-01-31,CUST10327,CARD20573,Abuja,Classic,Online,Fuel,25864.49,Successful,1,2026-01
TXN301959,2026-05-19,CUST10154,CARD20270,Ibadan,Classic,Online,Fuel,18327.49,Successful,1,2026-05
TXN301960,2026-01-10,CUST10040,CARD20180,Lagos,Gold,POS,Retail,27207.73,Successful,1,2026-01
TXN301961,2026-04-28,CUST10133,CARD20518,Lagos,Classic,Online,Travel,17683.24,Successful,1,2026-04
TXN301962,2026-01-14,CUST10405,CARD20103,Lagos,Classic,ATM,Retail,14094.61,Reversed,0,2026-01
TXN301963,2026-03-21,CUST10132,CARD20010,Lagos,Gold,POS,Groceries,24171.54,Successful,1,2026-03
TXN301964,2026-04-03,CUST10279,CARD20583,Lagos,Classic,POS,Dining,8470.83,Successful,1,2026-04
TXN301965,2026-01-10,CUST10362,CARD20090,Port Harcourt,Classic,ATM,Fuel,13119.74,Successful,1,2026-01
TXN301966,2026-03-17,CUST10084,CARD20226,Abuja,Classic,Online,Dining,8079.66,Successful,1,2026-03
TXN301967,2026-04-04,CUST10399,CARD20126,Port Harcourt,Classic,Online,Fuel,4681.31,Successful,1,2026-04
TXN301968,2026-04-15,CUST10242,CARD20209,Kano,Classic,ATM,Groceries,12351.8,Successful,1,2026-04
TXN301969,2026-01-01,CUST10116,CARD20097,Port Harcourt,Classic,Online,Fuel,9484.33,Successful,1,2026-01
TXN301970,2026-05-13,CUST10109,CARD20074,Lagos,Platinum,POS,Retail,22149.7,Successful,1,2026-05
TXN301971,2026-01-20,CUST10221,CARD20191,Lagos,Classic,Online,Dining,6947.91,Successful,1,2026-01
TXN301972,2026-01-08,CUST10392,CARD20056,Ibadan,Classic,Online,Utilities,4409.19,Successful,1,2026-01
TXN301973,2026-06-20,CUST10041,CARD20553,Abuja,Classic,ATM,Dining,21903.63,Successful,1,2026-06
TXN301974,2026-01-01,CUST10368,CARD20032,Ibadan,Classic,POS,Groceries,8524.27,Successful,1,2026-01
TXN301975,2026-02-26,CUST10147,CARD20527,Ibadan,Gold,Online,Utilities,4302.78,Successful,1,2026-02
TXN301976,2026-03-05,CUST10112,CARD20574,Kano,Gold,Online,Dining,24618.09,Successful,1,2026-03
TXN301977,2026-04-28,CUST10103,CARD20284,Kano,Classic,POS,Entertainment,17007.48,Successful,1,2026-04
TXN301978,2026-01-28,CUST10046,CARD20494,Abuja,Classic,POS,Groceries,35563.18,Declined,0,2026-01
TXN301979,2026-05-01,CUST10412,CARD20187,Lagos,Classic,ATM,Entertainment,6168.85,Declined,0,2026-05
TXN301980,2026-04-17,CUST10324,CARD20498,Kano,Gold,POS,Travel,5515.66,Successful,1,2026-04
TXN301981,2026-06-14,CUST10378,CARD20442,Abuja,Gold,Online,Retail,3397.32,Successful,1,2026-06
TXN301982,2026-06-24,CUST10271,CARD20130,Lagos,Classic,ATM,Fuel,5148.58,Successful,1,2026-06
TXN301983,2026-06-14,CUST10421,CARD20292,Port Harcourt,Classic,POS,Entertainment,5948.6,Successful,1,2026-06
TXN301984,2026-02-18,CUST10385,CARD20114,Abuja,Gold,ATM,Fuel,13994.24,Reversed,0,2026-02
TXN301985,2026-04-30,CUST10195,CARD20199,Ibadan,Platinum,Online,Fuel,3852.6,Successful,1,2026-04
TXN301986,2026-02-13,CUST10367,CARD20013,Port Harcourt,Platinum,Online,Travel,4766.32,Successful,1,2026-02
TXN301987,2026-02-25,CUST10280,CARD20271,Lagos,Classic,POS,Retail,31486.87,Successful,1,2026-02
TXN301988,2026-06-05,CUST10283,CARD20215,Kano,Classic,ATM,Dining,776.86,Successful,1,2026-06
TXN301989,2026-04-21,CUST10040,CARD20444,Ibadan,Classic,POS,Entertainment,11898.99,Successful,1,2026-04
TXN301990,2026-05-14,CUST10447,CARD20512,Port Harcourt,Gold,POS,Dining,2886.12,Successful,1,2026-05
TXN301991,2026-04-18,CUST10189,CARD20447,Lagos,Platinum,POS,Retail,4254.78,Successful,1,2026-04
TXN301992,2026-05-28,CUST10164,CARD20074,Lagos,Classic,POS,Utilities,25303.28,Successful,1,2026-05
TXN301993,2026-04-24,CUST10024,CARD20537,Port Harcourt,Classic,POS,Retail,8580.62,Successful,1,2026-04
TXN301994,2026-03-19,CUST10024,CARD20101,Lagos,Classic,ATM,Fuel,67891.14,Successful,1,2026-03
TXN301995,2026-05-10,CUST10004,CARD20176,Lagos,Classic,ATM,Dining,13379.11,Successful,1,2026-05
TXN301996,2026-02-06,CUST10323,CARD20427,Port Harcourt,Classic,POS,Retail,4172.46,Successful,1,2026-02
TXN301997,2026-01-20,CUST10290,CARD20117,Abuja,Gold,POS,Dining,12659.85,Successful,1,2026-01
TXN301998,2026-01-26,CUST10441,CARD20166,Lagos,Classic,Online,Retail,20009.81,Successful,1,2026-01
TXN301999,2026-01-29,CUST10433,CARD20041,Lagos,Classic,POS,Groceries,12302.36,Successful,1,2026-01
TXN302000,2026-01-01,CUST10181,CARD20429,Abuja,Gold,Online,Entertainment,6820.66,Successful,1,2026-01
TXN302001,2026-04-29,CUST10248,CARD20344,Port Harcourt,Classic,Online,Fuel,2094.68,Successful,1,2026-04
TXN302002,2026-02-04,CUST10116,CARD20424,Lagos,Classic,Online,Retail,6260.67,Successful,1,2026-02
TXN302003,2026-02-28,CUST10279,CARD20366,Lagos,Classic,POS,Travel,30763.77,Successful,1,2026-02
TXN302004,2026-03-10,CUST10365,CARD20120,Port Harcourt,Platinum,POS,Retail,4283.93,Successful,1,2026-03
TXN302005,2026-06-10,CUST10069,CARD20229,Kano,Gold,POS,Groceries,5828.66,Successful,1,2026-06
TXN302006,2026-06-28,CUST10351,CARD20130,Abuja,Classic,POS,Travel,17937.19,Successful,1,2026-06
TXN302007,2026-01-12,CUST10254,CARD20352,Lagos,Classic,POS,Travel,13303.23,Successful,1,2026-01
TXN302008,2026-01-20,CUST10181,CARD20318,Lagos,Classic,ATM,Retail,2841.48,Successful,1,2026-01
TXN302009,2026-06-30,CUST10318,CARD20337,Ibadan,Gold,ATM,Groceries,7428.7,Successful,1,2026-06
TXN302010,2026-02-12,CUST10169,CARD20273,Lagos,Gold,ATM,Travel,24973.63,Successful,1,2026-02
TXN302011,2026-05-06,CUST10313,CARD20117,Abuja,Platinum,ATM,Entertainment,8276.56,Successful,1,2026-05
TXN302012,2026-02-19,CUST10249,CARD20368,Lagos,Classic,POS,Fuel,25463.08,Successful,1,2026-02
TXN302013,2026-01-29,CUST10188,CARD20094,Lagos,Platinum,Online,Utilities,26641.37,Successful,1,2026-01
TXN302014,2026-02-08,CUST10054,CARD20168,Ibadan,Platinum,POS,Fuel,3857.88,Successful,1,2026-02
TXN302015,2026-06-20,CUST10326,CARD20341,Port Harcourt,Platinum,POS,Dining,6399.43,Declined,0,2026-06
TXN302016,2026-06-27,CUST10357,CARD20152,Port Harcourt,Gold,Online,Dining,13712.77,Successful,1,2026-06
TXN302017,2026-05-31,CUST10313,CARD20586,Lagos,Classic,Online,Groceries,2368.12,Successful,1,2026-05
TXN302018,2026-06-21,CUST10138,CARD20274,Lagos,Classic,Online,Travel,6778.83,Successful,1,2026-06
TXN302019,2026-02-07,CUST10168,CARD20554,Abuja,Classic,POS,Fuel,12543.39,Successful,1,2026-02
TXN302020,2026-03-25,CUST10391,CARD20496,Abuja,Classic,POS,Fuel,4925.59,Successful,1,2026-03
TXN302021,2026-05-31,CUST10103,CARD20101,Lagos,Gold,POS,Utilities,12971.19,Successful,1,2026-05
TXN302022,2026-05-08,CUST10422,CARD20557,Lagos,Gold,POS,Groceries,5013.36,Declined,0,2026-05
TXN302023,2026-05-06,CUST10085,CARD20082,Lagos,Platinum,POS,Entertainment,4969.12,Successful,1,2026-05
TXN302024,2026-02-14,CUST10317,CARD20529,Kano,Classic,Online,Travel,14696.27,Successful,1,2026-02
TXN302025,2026-02-21,CUST10212,CARD20073,Ibadan,Classic,Online,Groceries,24207.94,Successful,1,2026-02
TXN302026,2026-03-21,CUST10003,CARD20014,Kano,Gold,POS,Retail,4588.94,Successful,1,2026-03
TXN302027,2026-06-27,CUST10384,CARD20433,Lagos,Classic,Online,Fuel,3074.54,Successful,1,2026-06
TXN302028,2026-05-04,CUST10179,CARD20157,Kano,Classic,POS,Groceries,7865.13,Declined,0,2026-05
TXN302029,2026-04-29,CUST10342,CARD20132,Lagos,Platinum,ATM,Groceries,11772.5,Declined,0,2026-04
TXN302030,2026-01-08,CUST10303,CARD20338,Abuja,Gold,POS,Utilities,4552.44,Successful,1,2026-01
TXN302031,2026-03-26,CUST10332,CARD20404,Ibadan,Classic,Online,Entertainment,30593.75,Successful,1,2026-03
TXN302032,2026-05-09,CUST10038,CARD20376,Lagos,Gold,ATM,Retail,7204.98,Successful,1,2026-05
TXN302033,2026-01-08,CUST10420,CARD20559,Abuja,Gold,Online,Dining,4521.08,Successful,1,2026-01
TXN302034,2026-06-06,CUST10239,CARD20107,Lagos,Gold,POS,Fuel,38000.77,Successful,1,2026-06
TXN302035,2026-04-06,CUST10169,CARD20265,Lagos,Gold,Online,Utilities,22319.9,Successful,1,2026-04
TXN302036,2026-04-12,CUST10397,CARD20205,Abuja,Classic,POS,Entertainment,4528.1,Successful,1,2026-04
TXN302037,2026-01-05,CUST10343,CARD20079,Port Harcourt,Gold,POS,Entertainment,19028.87,Successful,1,2026-01
TXN302038,2026-03-27,CUST10314,CARD20155,Port Harcourt,Classic,POS,Groceries,4794.98,Successful,1,2026-03
TXN302039,2026-06-24,CUST10306,CARD20247,Abuja,Classic,ATM,Fuel,14973.86,Successful,1,2026-06
TXN302040,2026-02-03,CUST10030,CARD20531,Port Harcourt,Platinum,ATM,Dining,33585.83,Successful,1,2026-02
TXN302041,2026-02-24,CUST10190,CARD20538,Lagos,Classic,POS,Entertainment,3080.75,Successful,1,2026-02
TXN302042,2026-04-29,CUST10357,CARD20154,Lagos,Gold,Online,Groceries,5269.99,Successful,1,2026-04
TXN302043,2026-06-20,CUST10025,CARD20154,Kano,Gold,ATM,Entertainment,5363.3,Successful,1,2026-06
TXN302044,2026-06-07,CUST10112,CARD20092,Lagos,Platinum,Online,Retail,10021.49,Successful,1,2026-06
TXN302045,2026-04-24,CUST10411,CARD20433,Port Harcourt,Platinum,POS,Entertainment,11833.24,Successful,1,2026-04
TXN302046,2026-05-25,CUST10435,CARD20338,Lagos,Classic,Online,Fuel,7545.6,Successful,1,2026-05
TXN302047,2026-01-26,CUST10206,CARD20480,Port Harcourt,Classic,Online,Entertainment,2110.18,Successful,1,2026-01
TXN302048,2026-05-16,CUST10185,CARD20131,Port Harcourt,Classic,POS,Entertainment,3026.59,Successful,1,2026-05
TXN302049,2026-02-16,CUST10382,CARD20450,Lagos,Classic,Online,Utilities,3996.45,Successful,1,2026-02
TXN302050,2026-04-23,CUST10379,CARD20273,Lagos,Classic,POS,Retail,12681.73,Successful,1,2026-04
TXN302051,2026-03-17,CUST10047,CARD20588,Port Harcourt,Gold,POS,Dining,2654.23,Successful,1,2026-03
TXN302052,2026-03-13,CUST10374,CARD20177,Lagos,Gold,POS,Dining,3901.26,Successful,1,2026-03
TXN302053,2026-03-30,CUST10228,CARD20049,Lagos,Platinum,POS,Fuel,3271.77,Successful,1,2026-03
TXN302054,2026-02-15,CUST10039,CARD20567,Port Harcourt,Gold,Online,Dining,10647.11,Successful,1,2026-02
TXN302055,2026-02-02,CUST10016,CARD20355,Lagos,Gold,POS,Travel,20038.16,Successful,1,2026-02
TXN302056,2026-01-01,CUST10022,CARD20308,Ibadan,Classic,Online,Utilities,9166.61,Successful,1,2026-01
TXN302057,2026-05-27,CUST10213,CARD20046,Abuja,Classic,POS,Fuel,39926.78,Declined,0,2026-05
TXN302058,2026-01-31,CUST10310,CARD20302,Lagos,Classic,Online,Entertainment,9165.11,Successful,1,2026-01
TXN302059,2026-05-22,CUST10149,CARD20408,Port Harcourt,Gold,ATM,Travel,7515.21,Successful,1,2026-05
TXN302060,2026-02-22,CUST10241,CARD20189,Abuja,Classic,Online,Dining,4327.14,Successful,1,2026-02
TXN302061,2026-02-17,CUST10272,CARD20129,Lagos,Gold,ATM,Entertainment,9531.83,Successful,1,2026-02
TXN302062,2026-03-10,CUST10059,CARD20561,Abuja,Gold,Online,Fuel,4182.14,Successful,1,2026-03
TXN302063,2026-04-15,CUST10287,CARD20537,Lagos,Classic,POS,Travel,3702.7,Successful,1,2026-04
TXN302064,2026-03-31,CUST10426,CARD20266,Lagos,Classic,ATM,Dining,3618.99,Successful,1,2026-03
TXN302065,2026-03-04,CUST10202,CARD20118,Lagos,Classic,Online,Groceries,6772.45,Successful,1,2026-03
TXN302066,2026-03-14,CUST10032,CARD20464,Lagos,Classic,Online,Groceries,5431.21,Successful,1,2026-03
TXN302067,2026-06-10,CUST10443,CARD20144,Lagos,Gold,Online,Retail,67764.05,Successful,1,2026-06
TXN302068,2026-06-18,CUST10162,CARD20442,Port Harcourt,Gold,Online,Groceries,9580.68,Successful,1,2026-06
TXN302069,2026-03-30,CUST10255,CARD20200,Port Harcourt,Gold,POS,Travel,9455.35,Successful,1,2026-03
TXN302070,2026-06-25,CUST10254,CARD20157,Abuja,Gold,Online,Utilities,5210.52,Successful,1,2026-06
TXN302071,2026-01-13,CUST10009,CARD20487,Port Harcourt,Gold,POS,Groceries,94125.06,Successful,1,2026-01
TXN302072,2026-03-14,CUST10139,CARD20134,Ibadan,Platinum,POS,Fuel,3869.35,Successful,1,2026-03
TXN302073,2026-03-18,CUST10010,CARD20148,Abuja,Classic,Online,Fuel,5547.11,Successful,1,2026-03
TXN302074,2026-06-08,CUST10214,CARD20336,Abuja,Gold,POS,Fuel,18022.36,Successful,1,2026-06
TXN302075,2026-03-09,CUST10273,CARD20071,Lagos,Classic,POS,Groceries,9526.96,Successful,1,2026-03
TXN302076,2026-04-08,CUST10324,CARD20233,Ibadan,Classic,Online,Entertainment,2926.53,Successful,1,2026-04
TXN302077,2026-05-05,CUST10048,CARD20334,Lagos,Classic,Online,Groceries,8281.95,Successful,1,2026-05
TXN302078,2026-04-12,CUST10436,CARD20090,Lagos,Gold,Online,Retail,13957.16,Successful,1,2026-04
TXN302079,2026-05-12,CUST10111,CARD20334,Port Harcourt,Classic,Online,Utilities,12205.18,Successful,1,2026-05
TXN302080,2026-04-12,CUST10153,CARD20199,Lagos,Classic,ATM,Entertainment,13752.11,Successful,1,2026-04
TXN302081,2026-01-19,CUST10123,CARD20161,Lagos,Platinum,POS,Utilities,46562.85,Successful,1,2026-01
TXN302082,2026-03-23,CUST10405,CARD20538,Abuja,Gold,Online,Entertainment,10069.07,Successful,1,2026-03
TXN302083,2026-05-21,CUST10357,CARD20121,Abuja,Gold,POS,Entertainment,15313.89,Successful,1,2026-05
TXN302084,2026-01-23,CUST10102,CARD20301,Port Harcourt,Gold,POS,Dining,1165.21,Successful,1,2026-01
TXN302085,2026-03-24,CUST10241,CARD20575,Ibadan,Platinum,Online,Retail,36042.42,Successful,1,2026-03
TXN302086,2026-04-19,CUST10321,CARD20436,Lagos,Gold,Online,Travel,8535.59,Successful,1,2026-04
TXN302087,2026-03-16,CUST10191,CARD20068,Lagos,Classic,POS,Fuel,4046.45,Successful,1,2026-03
TXN302088,2026-05-09,CUST10217,CARD20459,Port Harcourt,Platinum,POS,Groceries,6931.4,Declined,0,2026-05
TXN302089,2026-03-29,CUST10051,CARD20514,Lagos,Gold,Online,Dining,13766.83,Declined,0,2026-03
TXN302090,2026-02-23,CUST10292,CARD20398,Port Harcourt,Classic,Online,Dining,18542.09,Declined,0,2026-02
TXN302091,2026-03-30,CUST10081,CARD20286,Lagos,Classic,Online,Entertainment,7508.58,Successful,1,2026-03
TXN302092,2026-05-23,CUST10383,CARD20561,Abuja,Classic,POS,Groceries,13110.3,Successful,1,2026-05
TXN302093,2026-03-06,CUST10088,CARD20140,Abuja,Platinum,Online,Retail,6564.47,Successful,1,2026-03
TXN302094,2026-03-17,CUST10194,CARD20556,Abuja,Classic,POS,Dining,12007.68,Successful,1,2026-03
TXN302095,2026-05-23,CUST10104,CARD20590,Abuja,Platinum,POS,Utilities,9556.9,Successful,1,2026-05
TXN302096,2026-05-29,CUST10271,CARD20282,Abuja,Platinum,Online,Retail,10307.85,Successful,1,2026-05
TXN302097,2026-05-27,CUST10096,CARD20578,Lagos,Gold,Online,Groceries,6318.45,Successful,1,2026-05
TXN302098,2026-03-01,CUST10423,CARD20457,Lagos,Gold,POS,Entertainment,11191.69,Successful,1,2026-03
